	SRR403882_first	SRR403883_first	SRR403886_first	SRR403887_first	SRR403888_first	SRR403889_first	SRR403892_first	SRR403893_first
ENSG00000253168.1	0	0	0	0	0	0	0	0
ENSG00000212280.1	54	8	54	3	45	2	67	2
ENSG00000253944.1	0	0	0	0	1	0	0	0
ENSG00000253671.1	0	0	2	0	1	0	1	0
ENSG00000104760.16	0	0	0	0	0	0	0	0
ENSG00000253215.1	0	0	0	0	0	0	0	0
ENSG00000254054.2	0	0	0	0	0	0	0	0
ENSG00000078674.17	1088	283	1032	366	1206	1103	1129	1414
ENSG00000104763.18	913	173	921	225	1141	617	1015	629
ENSG00000245281.6	12	2	10	3	9	11	5	6
ENSG00000253384.1	1	0	3	0	0	4	2	1
ENSG00000171428.13	43	14	37	20	63	39	27	49
ENSG00000254015.1	0	0	0	0	0	0	0	0
ENSG00000253937.1	0	0	0	0	0	0	0	0
ENSG00000244593.1	31	19	36	4	37	53	44	8
ENSG00000271654.1	0	0	0	0	0	0	0	0
ENSG00000156006.4	1	0	0	1	0	2	0	0
ENSG00000156011.16	1084	84	1360	167	1178	184	1059	414
ENSG00000187229.3	0	0	5	1	3	0	2	0
ENSG00000244018.1	0	1	3	2	1	8	1	5
ENSG00000283402.1	0	0	0	0	0	0	0	0
ENSG00000278886.1	0	0	0	0	2	0	1	0
ENSG00000201157.1	0	0	0	0	0	0	0	0
ENSG00000253335.1	0	0	0	0	0	0	0	0
ENSG00000270255.1	0	0	0	0	0	0	0	0
ENSG00000253557.5	1	0	0	0	0	0	0	0
ENSG00000254242.1	0	0	0	0	0	0	0	0
ENSG00000250316.1	0	0	0	0	0	0	0	0
ENSG00000254201.1	0	0	0	0	0	0	0	0
ENSG00000253280.1	0	0	0	0	0	0	0	0
ENSG00000279919.1	0	0	0	0	0	0	0	0
ENSG00000104611.11	257	82	181	82	233	242	144	156
ENSG00000279858.1	0	0	0	0	0	0	0	0
ENSG00000147408.14	25	5	36	6	37	9	37	8
ENSG00000253270.1	0	0	0	0	0	0	0	0
ENSG00000104613.11	754	90	631	113	839	317	674	272
ENSG00000175445.14	0	0	0	0	0	0	0	0
ENSG00000253775.1	0	0	0	0	0	0	0	0
ENSG00000242709.1	0	0	0	0	0	1	0	0
ENSG00000036565.14	0	0	0	0	0	0	0	0
ENSG00000147416.10	669	192	723	214	930	639	710	646
ENSG00000222267.1	0	0	0	0	0	0	0	0
ENSG00000061337.15	0	0	0	0	1	0	1	0
ENSG00000253733.3	0	0	0	0	0	0	0	0
ENSG00000274467.1	0	0	0	0	0	0	0	0
ENSG00000253164.5	0	0	0	0	0	0	0	0
ENSG00000253178.1	1	0	1	0	0	0	0	0
ENSG00000253300.1	0	0	0	0	0	0	0	0
ENSG00000253866.1	0	0	0	0	0	2	0	0
ENSG00000254260.1	0	0	0	0	0	0	0	0
ENSG00000254092.1	0	0	0	0	0	0	0	0
ENSG00000253147.5	0	0	0	0	0	0	0	0
ENSG00000254026.1	0	0	0	0	0	0	0	0
ENSG00000253199.1	0	0	0	0	0	0	0	0
ENSG00000254040.1	0	0	0	0	0	0	0	0
ENSG00000280215.1	0	0	1	0	0	0	0	0
ENSG00000254334.1	0	0	0	0	0	0	0	0
ENSG00000168546.10	0	0	0	0	0	0	0	0
ENSG00000273484.1	0	0	0	0	0	0	0	0
ENSG00000147443.12	1	0	0	0	0	0	0	0
ENSG00000130227.16	1348	220	1325	374	1495	958	1505	1217
ENSG00000158806.13	9	3	9	5	14	4	16	7
ENSG00000158815.10	2	0	2	0	0	0	2	0
ENSG00000158856.18	152	9	153	22	95	8	126	16
ENSG00000158863.21	298	31	269	36	237	58	310	48
ENSG00000275074.1	50	5	58	7	30	4	42	9
ENSG00000168453.14	354	15	196	39	330	33	288	37
ENSG00000168476.11	428	112	374	164	416	354	593	690
ENSG00000168481.8	0	0	0	0	1	0	1	0
ENSG00000168484.12	1	0	0	0	1	0	0	0
ENSG00000168487.17	242	27	247	40	192	68	193	69
ENSG00000177725.5	1	0	1	0	0	0	2	0
ENSG00000168490.13	6	0	8	2	10	8	9	0
ENSG00000208037.1	0	0	0	0	0	1	0	0
ENSG00000168495.12	386	72	353	72	388	168	365	101
ENSG00000254064.1	0	0	0	0	0	0	0	0
ENSG00000197181.11	3	0	7	1	1	0	0	0
ENSG00000104635.13	1905	201	1646	285	2863	1185	2148	1089
ENSG00000241026.1	0	0	1	0	0	2	0	0
ENSG00000201761.1	0	0	0	0	0	0	0	0
ENSG00000120910.14	111	26	96	30	136	87	123	107
ENSG00000254272.1	2	1	1	1	2	9	0	2
ENSG00000251034.1	1	0	4	0	1	0	0	0
ENSG00000120896.13	866	65	664	198	602	340	776	263
ENSG00000254230.1	0	0	0	0	0	0	0	0
ENSG00000120913.23	165	11	138	20	121	43	156	26
ENSG00000248235.6	0	0	0	0	0	0	0	0
ENSG00000241852.9	162	4	93	10	96	6	81	11
ENSG00000158941.16	1025	199	937	278	992	677	852	617
ENSG00000253200.1	26	0	25	1	13	2	10	0
ENSG00000147439.12	176	26	151	42	118	100	134	89
ENSG00000261026.1	0	0	0	0	0	0	0	0
ENSG00000179388.8	1	0	2	0	0	0	0	0
ENSG00000253125.1	3	1	1	1	4	1	6	1
ENSG00000134020.7	1	0	1	0	0	0	0	0
ENSG00000248738.6	0	0	0	0	0	0	0	0
ENSG00000253142.1	0	0	0	0	0	0	0	0
ENSG00000240116.3	1	0	0	0	2	0	1	0
ENSG00000245025.2	4	0	2	0	8	0	1	0
ENSG00000008853.16	440	32	351	47	400	69	413	70
ENSG00000120889.12	1349	165	998	221	1298	493	883	499
ENSG00000246130.1	5	0	2	0	0	0	0	0
ENSG00000253616.5	3	0	5	3	1	0	2	0
ENSG00000173535.13	24	3	26	8	8	6	10	1
ENSG00000173530.5	1	0	0	0	2	0	1	0
ENSG00000253930.1	0	0	0	0	0	0	0	0
ENSG00000104689.9	263	95	181	76	294	341	223	332
ENSG00000243265.1	30	3	26	18	38	36	44	9
ENSG00000246582.2	66	4	52	13	77	18	81	39
ENSG00000250714.3	3	4	3	9	6	10	4	20
ENSG00000147457.13	871	75	607	112	891	213	793	306
ENSG00000104679.10	323	29	288	53	422	131	405	217
ENSG00000134013.15	1832	425	1721	601	1380	1220	1272	1143
ENSG00000253837.1	0	0	0	0	0	0	0	0
ENSG00000197217.12	569	43	450	49	541	113	433	218
ENSG00000253390.1	3	1	4	5	2	6	4	9
ENSG00000253483.1	0	0	2	0	1	0	0	3
ENSG00000253986.1	0	0	0	0	0	0	0	0
ENSG00000147454.13	1158	51	1052	88	1168	71	846	52
ENSG00000252067.1	0	0	0	0	0	0	0	0
ENSG00000253488.1	0	1	3	0	0	2	0	0
ENSG00000167034.9	42	3	25	9	95	18	64	19
ENSG00000180053.7	0	0	0	0	0	0	0	0
ENSG00000253471.1	0	0	0	0	0	0	0	0
ENSG00000254002.1	0	0	0	0	0	0	0	0
ENSG00000271118.1	2	0	3	0	2	0	4	3
ENSG00000207027.1	0	0	0	3	0	0	0	0
ENSG00000159167.11	58	15	41	14	12	17	8	11
ENSG00000207201.1	27	648	8	609	42	464	65	619
ENSG00000253891.1	0	0	0	0	0	0	0	0
ENSG00000042980.12	0	0	0	0	0	0	0	0
ENSG00000253535.5	1	0	1	0	2	0	0	2
ENSG00000134028.14	0	0	0	0	0	0	0	0
ENSG00000069206.15	0	0	0	0	0	0	0	0
ENSG00000253643.5	0	0	0	0	0	0	0	0
ENSG00000272163.1	5	0	7	0	10	0	6	0
ENSG00000104722.13	0	1	0	0	0	0	0	0
ENSG00000277586.2	7850	1832	6819	1619	6262	3640	5972	2358
ENSG00000283327.1	0	1	1	0	0	0	0	0
ENSG00000272157.1	22	0	15	1	12	3	17	0
ENSG00000253832.1	1	0	0	0	0	0	1	0
ENSG00000253670.1	2	1	0	0	0	2	0	0
ENSG00000147459.17	1467	211	1395	322	1981	760	1606	906
ENSG00000274988.1	0	0	0	0	0	0	0	0
ENSG00000147437.9	21	0	16	0	11	0	18	0
ENSG00000253476.1	1	0	3	1	1	0	6	0
ENSG00000104756.15	181	11	145	20	220	46	188	70
ENSG00000184661.13	367	148	367	219	696	970	545	1311
ENSG00000253100.1	0	0	0	0	0	0	0	0
ENSG00000253342.1	1	0	0	0	0	0	0	0
ENSG00000254178.1	0	0	0	0	0	0	0	0
ENSG00000221818.8	28	3	36	9	42	6	32	32
ENSG00000199620.1	0	0	0	0	0	0	0	0
ENSG00000249213.1	0	0	0	0	0	0	0	0
ENSG00000221914.9	1024	305	822	412	1085	941	847	1356
ENSG00000228451.3	62	7	86	19	20	6	46	13
ENSG00000104765.15	2261	370	2329	553	1249	538	1247	667
ENSG00000253430.1	0	0	0	0	0	0	0	0
ENSG00000251203.1	1	0	0	1	1	16	3	0
ENSG00000254362.1	1	0	0	0	0	0	0	0
ENSG00000240694.8	57	7	57	17	37	6	30	15
ENSG00000092964.17	1424	432	1403	552	1281	1404	1096	1320
ENSG00000253208.1	0	0	3	0	2	5	2	0
ENSG00000120907.17	0	0	0	0	0	0	2	0
ENSG00000240519.1	0	0	0	0	0	0	1	0
ENSG00000253813.1	0	0	1	3	0	0	0	0
ENSG00000275115.1	1	0	0	0	0	0	1	0
ENSG00000215288.4	0	0	0	0	0	0	0	0
ENSG00000221616.1	0	0	0	0	0	0	0	0
ENSG00000253899.1	12	0	5	1	11	0	6	0
ENSG00000253903.2	0	0	0	0	0	0	0	0
ENSG00000253888.1	0	0	0	0	0	0	0	0
ENSG00000015592.16	0	0	0	0	0	0	0	0
ENSG00000104228.12	267	27	177	33	275	81	267	133
ENSG00000120899.17	25	3	32	9	16	9	27	4
ENSG00000273836.1	0	0	0	0	0	0	0	0
ENSG00000120903.12	0	0	0	0	0	0	0	0
ENSG00000120915.13	139	33	130	47	169	137	201	195
ENSG00000234770.1	0	0	0	0	0	0	0	0
ENSG00000120885.21	2420	750	2391	1098	1448	1824	1663	2392
ENSG00000284280.1	0	0	0	0	0	0	0	0
ENSG00000168077.13	1038	58	919	100	820	191	811	220
ENSG00000222862.2	0	0	0	0	0	0	0	0
ENSG00000253560.1	0	0	0	2	0	0	0	0
ENSG00000279302.3	0	0	0	0	0	0	1	0
ENSG00000265075.1	0	0	0	0	0	0	0	0
ENSG00000284351.1	0	0	0	0	0	0	0	0
ENSG00000147419.17	540	56	542	124	608	224	655	283
ENSG00000253875.1	0	0	0	0	0	0	0	0
ENSG00000171320.14	344	136	253	135	497	559	306	643
ENSG00000202242.1	0	0	0	0	0	19	0	3
ENSG00000168078.9	1164	430	960	595	2123	1951	1531	2720
ENSG00000253176.3	0	0	0	0	1	0	0	0
ENSG00000168079.16	87	4	77	16	164	43	143	62
ENSG00000265847.1	0	0	0	0	0	0	0	0
ENSG00000253290.1	0	0	0	0	0	0	0	0
ENSG00000253615.1	0	0	0	0	0	0	0	0
ENSG00000253397.1	0	0	0	0	0	0	0	0
ENSG00000189233.11	0	0	0	0	0	1	1	0
ENSG00000134014.16	441	96	389	170	371	406	396	621
ENSG00000250516.1	0	0	0	0	0	0	0	0
ENSG00000253907.1	0	0	1	0	0	0	0	0
ENSG00000253690.1	0	0	0	0	0	0	0	10
ENSG00000239198.1	11	26	11	1	6	21	7	0
ENSG00000168081.8	0	0	0	0	0	0	0	0
ENSG00000186918.13	732	1	619	36	351	3	374	3
ENSG00000214050.7	33	6	30	14	28	66	20	43
ENSG00000254370.1	0	0	0	0	0	0	2	0
ENSG00000207361.1	0	0	0	0	0	0	0	0
ENSG00000253567.1	0	0	0	0	0	0	0	0
ENSG00000104290.10	244	22	188	26	319	133	174	121
ENSG00000265251.1	0	0	0	0	0	0	0	0
ENSG00000202411.1	175	48	180	18	259	18	370	10
ENSG00000012232.8	666	50	545	74	922	231	725	295
ENSG00000246339.5	1	0	4	0	2	0	6	0
ENSG00000104299.14	157	33	133	64	198	214	110	164
ENSG00000254034.1	0	0	0	0	0	0	0	0
ENSG00000242958.1	0	0	0	0	0	2	1	0
ENSG00000147421.17	63	12	99	16	91	37	84	29
ENSG00000273710.1	0	0	0	0	0	0	1	0
ENSG00000259196.1	0	0	0	0	0	0	0	0
ENSG00000200719.1	6	1	0	0	5	0	1	0
ENSG00000259366.1	4	0	10	0	13	0	21	0
ENSG00000259607.1	0	0	0	0	0	0	0	0
ENSG00000197892.12	150	36	148	35	155	103	204	195
ENSG00000254129.1	0	0	0	0	0	0	0	0
ENSG00000253770.1	0	0	0	0	0	0	0	0
ENSG00000120875.8	5099	476	6492	1067	6056	1743	9373	3105
ENSG00000260253.1	3	1	1	1	0	0	1	0
ENSG00000253632.1	0	0	0	0	0	0	0	0
ENSG00000253182.1	0	0	1	0	0	0	0	0
ENSG00000280147.1	0	0	0	0	0	0	0	0
ENSG00000243844.1	6	2	8	0	8	10	7	2
ENSG00000251191.7	1	1	1	0	5	0	3	0
ENSG00000253490.5	0	0	0	0	0	0	0	0
ENSG00000248964.6	6	2	3	2	5	0	6	0
ENSG00000254086.1	0	0	0	0	0	0	0	0
ENSG00000253604.1	0	0	0	0	0	0	0	0
ENSG00000253279.5	0	0	0	0	0	0	0	0
ENSG00000264788.1	0	0	0	0	0	0	0	0
ENSG00000254013.1	12	3	7	10	7	38	10	36
ENSG00000239175.1	0	0	0	0	0	0	2	0
ENSG00000133872.13	1799	207	1695	294	2008	660	2029	828
ENSG00000272256.1	0	0	1	0	1	0	0	0
ENSG00000104660.17	648	89	398	124	774	357	442	434
ENSG00000241511.1	13	3	19	2	22	4	16	0
ENSG00000177669.3	3	2	3	2	2	1	1	2
ENSG00000271869.1	14	1	13	5	4	5	9	9
ENSG00000104671.7	254	47	246	71	350	159	250	167
ENSG00000253708.1	0	0	0	0	0	0	0	0
ENSG00000272375.1	3	0	6	0	2	0	2	0
ENSG00000248159.1	6	14	14	5	10	85	15	4
ENSG00000254316.1	3	0	2	0	1	4	2	0
ENSG00000253346.1	0	1	1	5	0	0	2	2
ENSG00000254152.1	2	1	3	1	2	21	0	17
ENSG00000127589.4	137	48	116	31	182	135	155	82
ENSG00000254109.5	9	0	19	1	11	0	8	0
ENSG00000157110.15	443	80	428	119	558	302	619	266
ENSG00000279041.1	36	0	48	1	46	1	48	0
ENSG00000197265.8	784	163	563	264	951	645	699	726
ENSG00000253112.1	0	0	0	0	0	0	0	0
ENSG00000253457.2	0	0	0	1	2	0	1	0
ENSG00000254172.1	0	0	0	1	0	4	0	0
ENSG00000104687.12	983	189	731	208	991	658	779	622
ENSG00000104691.14	110	18	95	19	169	81	112	72
ENSG00000271081.1	0	0	0	0	0	0	0	0
ENSG00000104695.12	815	88	654	165	847	300	683	454
ENSG00000133863.7	4	0	4	1	2	1	1	0
ENSG00000253204.1	6	0	1	0	5	1	6	0
ENSG00000253793.1	0	0	0	0	1	0	0	0
ENSG00000172733.11	2	2	13	0	12	1	17	0
ENSG00000165392.9	311	72	328	113	318	308	297	497
ENSG00000253579.1	0	0	0	0	0	0	0	0
ENSG00000253961.1	0	0	0	0	0	0	0	0
ENSG00000229211.3	1	0	0	0	0	4	2	0
ENSG00000253377.1	0	0	0	0	0	0	0	0
ENSG00000254095.1	0	0	0	0	0	0	0	0
ENSG00000253275.1	0	0	0	0	0	0	0	0
ENSG00000222468.1	0	0	0	0	0	0	0	0
ENSG00000157168.18	0	0	0	0	0	0	0	0
ENSG00000253974.5	0	0	0	0	0	0	0	0
ENSG00000252261.1	1	2	2	0	4	0	2	0
ENSG00000200246.1	2	0	1	0	0	0	4	0
ENSG00000254049.1	0	0	0	0	0	0	0	0
ENSG00000212407.1	0	0	0	0	0	0	0	0
ENSG00000247134.6	35	9	21	8	7	11	16	15
ENSG00000254346.2	0	0	0	0	0	0	1	0
ENSG00000254090.1	8	1	16	1	14	6	8	0
ENSG00000253393.1	0	0	0	0	0	0	0	0
ENSG00000253993.1	0	2	0	0	0	1	1	0
ENSG00000252735.1	0	0	0	0	0	0	0	0
ENSG00000272338.2	11	0	6	0	23	0	8	0
ENSG00000172728.15	91	13	74	33	151	80	126	118
ENSG00000254061.1	1	0	1	0	1	1	0	1
ENSG00000129696.12	137	37	116	59	153	135	120	132
ENSG00000198042.10	436	86	302	88	399	229	199	173
ENSG00000239039.1	17	5	33	6	36	16	72	32
ENSG00000253232.1	1	0	1	3	0	5	0	2
ENSG00000252505.1	0	0	0	0	0	0	0	0
ENSG00000253995.1	15	26	8	10	1	56	7	0
ENSG00000133874.1	67	10	51	16	34	21	32	47
ENSG00000240189.3	79	0	46	2	52	1	89	0
ENSG00000133878.8	0	0	0	0	0	0	0	0
ENSG00000253642.5	0	0	0	1	0	0	0	0
ENSG00000253684.1	0	0	0	0	0	0	0	0
ENSG00000263794.2	0	0	0	0	2	0	6	0
ENSG00000253569.1	0	0	0	0	0	0	0	0
ENSG00000240738.1	73	6	55	5	83	60	134	12
ENSG00000188512.6	11	4	4	12	7	27	6	37
ENSG00000254194.5	0	0	0	0	0	0	0	0
ENSG00000254302.1	0	0	0	0	0	0	0	0
ENSG00000253108.1	0	0	0	0	0	0	0	0
ENSG00000254033.1	0	0	0	0	0	0	0	0
ENSG00000215264.4	11	4	11	1	9	45	19	20
ENSG00000254344.1	0	0	0	0	0	0	0	0
ENSG00000243181.2	13	0	8	3	9	0	18	0
ENSG00000156687.10	13	1	25	3	12	2	9	4
ENSG00000279099.1	0	0	0	0	0	0	0	0
ENSG00000232024.2	22	20	12	6	17	32	12	29
ENSG00000253452.5	0	0	0	0	0	0	0	0
ENSG00000253524.1	0	0	1	0	0	0	0	0
ENSG00000254309.1	0	0	0	0	0	0	0	0
ENSG00000253504.1	2	0	0	1	0	0	2	8
ENSG00000254384.1	0	0	0	0	1	0	0	0
ENSG00000253685.1	0	0	0	0	0	0	0	0
ENSG00000253610.1	0	0	0	0	0	0	0	0
ENSG00000206871.1	0	0	0	0	0	0	0	0
ENSG00000254320.1	0	0	0	0	0	0	0	0
ENSG00000253363.5	0	0	0	0	0	0	0	0
ENSG00000244708.1	0	0	1	0	0	0	0	0
ENSG00000199985.1	2	2	5	8	0	1	4	3
ENSG00000215262.7	26	2	24	9	13	1	10	4
ENSG00000274489.1	0	0	0	0	0	0	0	0
ENSG00000219491.6	7	2	5	2	5	31	9	0
ENSG00000243503.2	1	0	0	0	5	0	1	0
ENSG00000254038.1	0	0	3	0	0	0	0	0
ENSG00000253650.1	0	0	0	0	0	0	0	0
ENSG00000253123.3	0	0	1	0	0	0	0	0
ENSG00000253746.1	17	0	21	2	23	0	11	0
ENSG00000253161.5	53	10	45	19	38	36	38	67
ENSG00000253388.1	0	0	0	0	0	0	0	0
ENSG00000253414.2	3	0	1	1	3	0	5	0
ENSG00000254111.2	0	0	0	0	0	0	0	0
ENSG00000254290.1	1	0	0	0	0	0	0	0
ENSG00000254306.1	0	0	0	0	0	0	0	0
ENSG00000253344.1	0	0	1	0	0	0	0	0
ENSG00000223215.1	0	0	0	0	0	0	0	0
ENSG00000183779.6	530	35	424	90	434	125	515	154
ENSG00000253181.1	1	0	0	0	0	0	0	0
ENSG00000183154.1	5	0	7	0	2	0	5	3
ENSG00000147475.14	630	72	646	144	675	289	631	392
ENSG00000233170.4	1	10	2	5	5	6	7	8
ENSG00000147471.11	582	82	451	87	663	226	439	293
ENSG00000020181.17	37	1	51	1	47	2	53	0
ENSG00000104221.12	322	59	341	82	291	162	402	256
ENSG00000156675.15	271	43	266	52	269	99	211	118
ENSG00000280064.1	0	0	0	0	0	0	0	0
ENSG00000241032.3	9	0	11	1	10	1	11	0
ENSG00000169154.5	0	0	0	0	0	0	0	0
ENSG00000188778.5	2	0	1	0	0	0	1	0
ENSG00000270865.1	2	1	1	0	2	0	0	0
ENSG00000187840.4	856	71	709	142	949	270	841	240
ENSG00000260949.1	11	0	1	0	6	0	0	0
ENSG00000272128.1	2	0	0	0	3	0	0	0
ENSG00000129691.15	448	99	446	147	574	476	599	589
ENSG00000253437.1	0	0	0	0	0	1	0	0
ENSG00000240015.2	0	0	0	0	0	0	0	0
ENSG00000147465.11	0	0	0	0	0	0	0	0
ENSG00000253356.1	0	0	0	0	0	0	0	0
ENSG00000175324.9	693	69	417	152	877	336	502	287
ENSG00000253739.1	0	1	0	0	0	4	0	4
ENSG00000156735.10	279	41	255	62	330	220	280	250
ENSG00000248585.2	0	0	0	0	0	0	0	0
ENSG00000085788.13	568	40	472	96	618	113	507	214
ENSG00000147535.16	358	24	277	44	312	80	284	119
ENSG00000147548.16	886	80	755	152	1078	263	764	258
ENSG00000255487.1	2	0	1	0	0	0	0	0
ENSG00000254898.1	0	0	0	0	0	0	0	0
ENSG00000272092.1	4	0	2	0	0	2	1	0
ENSG00000165046.12	38	4	48	11	87	49	61	55
ENSG00000254981.1	1	0	0	0	0	0	0	0
ENSG00000272159.1	2	0	2	0	2	0	1	0
ENSG00000077782.19	952	80	828	173	863	222	885	380
ENSG00000255201.1	1	0	0	0	0	0	0	0
ENSG00000239218.2	6	0	3	0	0	0	4	3
ENSG00000196166.3	0	0	0	0	0	0	0	0
ENSG00000253361.1	0	0	0	0	0	0	0	0
ENSG00000254100.1	0	0	0	0	0	0	0	0
ENSG00000253570.1	10	3	22	13	19	18	27	32
ENSG00000254321.1	0	0	0	0	0	0	0	0
ENSG00000147526.19	5796	742	5356	1198	6352	2117	4869	2997
ENSG00000207258.1	0	0	0	0	0	0	0	0
ENSG00000253586.1	0	0	0	0	0	0	0	0
ENSG00000253829.1	0	0	0	0	0	0	0	0
ENSG00000169499.14	1177	101	748	127	919	286	458	231
ENSG00000253645.1	0	0	0	0	0	0	0	0
ENSG00000169495.4	4	0	1	1	0	0	0	0
ENSG00000169490.16	589	65	457	90	464	233	459	219
ENSG00000168615.11	1444	414	1708	826	1211	1514	1267	2343
ENSG00000207199.1	0	0	0	0	0	0	0	0
ENSG00000197140.14	2	0	0	0	1	0	0	0
ENSG00000243095.1	3	2	5	0	4	0	11	0
ENSG00000253160.1	0	0	0	0	0	0	0	0
ENSG00000196115.13	0	0	0	0	0	0	0	0
ENSG00000197475.11	0	0	0	0	0	0	0	0
ENSG00000254067.2	0	0	0	0	0	0	0	0
ENSG00000168619.15	0	0	0	0	0	0	0	0
ENSG00000104755.14	0	0	0	0	0	0	0	0
ENSG00000253332.1	0	0	1	0	0	0	0	0
ENSG00000253233.1	0	0	0	0	0	0	1	0
ENSG00000131203.12	25	11	35	9	2	0	2	15
ENSG00000253939.1	0	0	0	0	0	0	0	0
ENSG00000253838.1	0	0	0	0	0	0	0	0
ENSG00000254287.1	0	0	0	0	0	0	0	0
ENSG00000188676.13	2	0	0	0	0	0	0	0
ENSG00000253790.1	0	0	0	0	0	0	0	0
ENSG00000253381.1	0	0	0	0	0	0	0	0
ENSG00000253665.1	0	0	0	0	0	0	0	0
ENSG00000176907.4	0	0	0	0	0	0	0	0
ENSG00000254143.1	0	0	0	0	0	0	0	0
ENSG00000253802.1	0	0	0	0	1	0	0	0
ENSG00000253354.1	0	0	0	0	0	0	0	0
ENSG00000272479.1	0	0	0	0	0	0	0	0
ENSG00000165061.14	0	0	0	0	1	0	0	0
ENSG00000254383.1	0	0	0	0	0	0	0	0
ENSG00000206867.1	0	0	0	0	0	0	0	0
ENSG00000104332.11	14	2	17	2	3	0	4	0
ENSG00000263372.1	0	0	0	0	0	0	0	0
ENSG00000239281.2	0	1	0	0	0	0	0	0
ENSG00000253509.1	0	0	0	0	0	0	0	0
ENSG00000206852.1	0	0	0	0	0	0	0	0
ENSG00000238936.1	0	0	0	0	1	2	1	1
ENSG00000253396.1	4	0	1	0	0	0	0	0
ENSG00000147533.16	466	46	443	90	563	119	446	207
ENSG00000253943.1	2	4	4	6	4	37	10	2
ENSG00000147536.11	507	66	354	129	504	287	345	264
ENSG00000253133.1	2	0	0	0	0	2	2	0
ENSG00000253174.2	0	0	0	0	0	0	0	0
ENSG00000158669.11	947	74	714	126	802	304	752	420
ENSG00000264578.1	0	0	0	0	0	0	0	0
ENSG00000165066.12	0	0	0	0	0	0	0	0
ENSG00000029534.19	38	4	29	10	39	18	30	34
ENSG00000274705.2	0	0	0	0	0	0	0	0
ENSG00000283450.1	0	0	0	0	0	0	0	0
ENSG00000253389.2	0	0	0	0	0	0	0	0
ENSG00000207101.1	0	0	0	0	0	0	0	0
ENSG00000260588.1	0	0	0	1	1	0	0	0
ENSG00000241834.3	2	0	2	0	0	0	0	0
ENSG00000083168.9	841	120	930	222	1051	547	1112	1080
ENSG00000238966.1	0	0	0	0	0	0	0	0
ENSG00000244235.2	0	0	0	0	0	0	0	0
ENSG00000253135.1	0	0	0	0	0	0	0	0
ENSG00000271938.1	2	0	3	0	0	0	5	0
ENSG00000261449.1	0	0	0	0	0	0	0	0
ENSG00000070718.11	364	46	319	109	452	223	370	308
ENSG00000104368.17	5850	1642	5487	2799	11435	10322	9356	10799
ENSG00000253408.5	1	0	1	0	5	0	0	0
ENSG00000104365.13	285	31	331	49	276	95	312	132
ENSG00000070501.11	267	59	219	61	424	282	257	228
ENSG00000240395.1	5	0	4	0	5	0	9	0
ENSG00000104371.4	0	0	0	0	0	0	0	0
ENSG00000078668.13	1164	405	861	465	1781	1809	1259	2011
ENSG00000168575.9	411	58	379	95	406	160	418	243
ENSG00000254131.1	0	0	0	0	0	0	0	0
ENSG00000254165.1	3	0	7	0	2	0	4	0
ENSG00000176209.11	204	21	173	38	246	72	247	69
ENSG00000147432.6	0	0	0	0	0	0	0	0
ENSG00000255101.1	0	0	0	0	0	0	0	0
ENSG00000255361.1	0	0	0	1	1	0	0	0
ENSG00000147434.8	2	0	2	0	1	0	1	0
ENSG00000131931.8	198	24	192	55	193	93	154	151
ENSG00000120925.15	195	17	208	39	235	66	220	51
ENSG00000242719.3	0	0	0	0	0	0	0	0
ENSG00000284062.1	0	0	0	0	0	0	0	0
ENSG00000168172.8	476	87	448	115	619	278	468	368
ENSG00000202514.1	0	0	0	0	0	0	0	0
ENSG00000254673.1	0	0	0	0	0	0	0	0
ENSG00000168522.12	417	31	341	49	425	95	476	85
ENSG00000200731.1	0	1	0	1	2	0	0	0
ENSG00000185900.9	87	99	65	83	103	279	62	203
ENSG00000254198.1	0	0	0	0	0	0	0	0
ENSG00000165102.14	510	30	415	45	453	152	411	176
ENSG00000253611.1	0	0	0	0	0	0	0	0
ENSG00000253884.1	0	0	0	0	0	0	0	0
ENSG00000255166.1	0	0	0	0	0	0	0	0
ENSG00000253312.1	0	0	0	0	0	0	0	0
ENSG00000253186.2	0	0	0	0	0	0	0	0
ENSG00000253606.2	7	1	5	2	9	5	9	8
ENSG00000234713.3	0	0	0	0	0	0	0	0
ENSG00000253707.1	0	0	0	0	0	0	0	0
ENSG00000188877.12	0	0	0	0	0	0	0	0
ENSG00000238509.1	0	0	0	0	0	0	0	0
ENSG00000255497.1	0	0	0	0	0	0	0	0
ENSG00000254342.1	0	0	0	0	0	0	0	0
ENSG00000201329.2	0	0	1	0	1	0	2	0
ENSG00000250637.2	0	0	0	0	0	0	0	0
ENSG00000254069.2	0	0	0	0	0	0	0	0
ENSG00000253319.1	0	0	0	0	0	0	0	0
ENSG00000253418.1	0	0	0	0	0	0	0	0
ENSG00000254145.1	0	0	0	0	0	0	0	0
ENSG00000253748.2	0	0	0	0	0	0	0	0
ENSG00000253195.2	0	0	0	0	0	0	0	0
ENSG00000253845.1	0	0	0	0	0	0	0	0
ENSG00000253198.1	0	0	1	0	0	1	0	0
ENSG00000276685.1	0	0	0	0	0	0	0	0
ENSG00000253425.2	0	0	0	0	0	0	0	0
ENSG00000248498.4	5	1	1	0	2	3	3	0
ENSG00000254070.1	0	0	0	0	0	0	0	0
ENSG00000251470.1	0	0	1	1	0	0	0	0
ENSG00000228984.3	0	0	0	0	1	0	0	0
ENSG00000250857.3	0	0	0	0	0	0	0	0
